annee_election;code_commune;bloc_centre;bloc_droite;bloc_droite_radicale;bloc_gauche;bloc_gauche_radicale;bloc_souverainiste_autres
2012;69230;11.538461538461538;38.46153846153847;17.307692307692307;25.0;0.4807692307692308;7.211538461538461
2012;69231;11.372812920592194;24.293405114401075;18.23687752355316;41.386271870794076;1.8842530282637955;2.826379542395693
2012;69233;12.027972027972028;38.6013986013986;10.62937062937063;35.66433566433567;0.5594405594405595;2.5174825174825175
2012;69234;11.68421052631579;34.63157894736842;20.842105263157894;28.10526315789474;2.1052631578947367;2.631578947368421
2012;69235;10.379241516966067;30.738522954091817;18.562874251497004;36.72654690618762;1.7964071856287425;1.7964071856287425
2012;69236;6.25;27.187499999999996;25.3125;37.1875;2.5;1.5625
2012;69237;15.419501133786847;31.746031746031743;12.925170068027212;34.24036281179138;2.0408163265306123;3.6281179138321997
2012;69238;11.632453567937437;33.577712609970675;19.159335288367547;31.036168132942326;1.8084066471163247;2.785923753665689
2012;69239;10.7095046854083;37.34939759036144;20.481927710843372;25.301204819277107;2.14190093708166;4.016064257028113
2012;69240;9.048723897911833;34.106728538283065;28.538283062645007;24.129930394431554;1.3921113689095126;2.784222737819025
2012;69241;11.751982696467195;35.255948089401585;17.73612112472963;31.79524152847873;1.36986301369863;2.0908435472242246
2012;69242;7.459677419354839;35.28225806451613;26.209677419354836;24.798387096774192;2.4193548387096775;3.8306451612903225
2012;69243;8.156380234173447;24.985116094463187;22.20678706092479;40.42468743798373;1.7066878348878747;2.5203413375669776
2012;69244;12.517647058823531;42.70117647058824;12.150588235294117;29.63764705882353;0.9223529411764705;2.070588235294118
2012;69245;11.065573770491802;35.040983606557376;22.950819672131146;28.48360655737705;1.0245901639344261;1.4344262295081966
2012;69246;11.681643132220795;37.869062901155324;14.249037227214378;32.99101412066752;1.2836970474967908;1.9255455712451863
2012;69247;8.25242718446602;48.05825242718447;28.155339805825243;11.650485436893204;0.9708737864077669;2.912621359223301
2012;69248;15.004122011541632;29.101401483924157;20.527617477328935;32.234130255564715;1.5663643858202803;1.5663643858202803
2012;69249;11.781127861529871;36.96259073143495;19.15131211613624;28.475711892797317;1.0050251256281406;2.6242322724734786
2012;69250;11.9887730553328;45.70970328789094;11.9887730553328;27.987169206094624;0.5613472333600642;1.7642341619887731
2012;69251;13.924050632911392;25.31645569620253;31.645569620253166;22.78481012658228;3.79746835443038;2.5316455696202533
2012;69252;15.825688073394495;21.55963302752294;20.412844036697248;37.61467889908257;2.064220183486239;2.522935779816514
2012;69253;10.61320754716981;35.84905660377358;17.452830188679243;31.367924528301888;2.1226415094339623;2.5943396226415096
2012;69254;8.008658008658008;27.705627705627705;26.406926406926406;33.76623376623377;2.1645021645021645;1.948051948051948
