annee_election;code_commune;nom_commune;taux_chomage;population;nb_menages_fiscaux;nb_personnes_menages_fiscaux;revenu_median;nb_etablissements;effectifs_salaries;bloc_centre;bloc_droite;bloc_droite_radicale;bloc_gauche;bloc_gauche_radicale;bloc_souverainiste_autres
2012;69090;Frontenas;9.57178841309824;812.0;299.0;823.0;24308.2;21.0;128.0;13.518886679920476;30.61630218687873;20.87475149105368;33.00198807157058;0.9940357852882704;0.9940357852882704
2012;69091;Givors;18.6804250617456;19574.0;7625.0;18828.5;16339.0;450.0;4422.0;5.609259730348512;14.46196896464004;19.091834138895955;57.54261002289493;1.806156194352582;1.4881709488679724
2012;69092;Gleizé;14.6022876806774;7593.0;3014.0;7513.0;19899.2;234.0;1812.0;10.694806734645484;31.44415461228361;18.92340526440597;34.977472136589995;1.4228124258951862;2.5373488261797488
2012;69093;Grandris;8.09716599190283;1138.0;483.0;1046.0;18290.6;18.0;53.0;9.327217125382264;32.415902140672785;20.948012232415905;31.95718654434251;3.058103975535168;2.293577981651376
2012;69094;Grézieu-la-Varenne;8.03611646647802;5331.0;2139.0;5383.0;25048.5;120.0;679.0;13.816425120772946;34.39613526570049;16.77938808373591;31.46537842190016;0.9017713365539451;2.640901771336554
2012;69095;Grézieu-le-Marché;3.75;770.0;296.0;775.5;19842.9;10.0;82.0;14.728682170542635;32.945736434108525;18.21705426356589;27.131782945736436;2.3255813953488373;4.651162790697675
2012;69096;Grigny-sur-Rhône;11.8463715938885;9419.0;3695.0;9192.5;18996.7;194.0;2055.0;7.634457611668186;17.82133090246126;20.12306289881495;50.45578851412944;2.187784867821331;1.7775752051048317
2012;69097;Les Haies;6.11246943765281;804.0;291.0;799.0;21297.4;9.0;29.0;7.000000000000001;22.0;29.0;39.4;1.4;1.2
2012;69098;Les Halles;9.34959349593496;478.0;166.0;460.5;19394.3;5.0;38.0;7.984790874524715;28.13688212927757;30.03802281368821;28.51711026615969;1.520912547528517;3.802281368821293
2012;69099;Haute-Rivoire;4.88549618320611;1399.0;525.0;1332.5;18726.5;29.0;256.0;11.69950738916256;26.84729064039409;24.014778325123157;31.403940886699505;2.586206896551724;3.4482758620689653
2012;69100;Irigny;9.95128621637487;8361.0;3166.0;8336.0;22329.7;212.0;3670.0;11.894273127753303;26.231477773327995;18.12174609531438;39.827793352022425;1.682018422106528;2.2426912294753705
2012;69101;Jarnioux;;;247.0;652.5;23396.0;;;9.927360774818402;32.445520581113804;15.49636803874092;37.04600484261501;1.937046004842615;3.14769975786925
